id;transactionDate;amount;merchant;code
12323066402;2018/02/03 21:21;-54;1 HEALTH CARE PHARMACY;8099
12323161500;2018/02/03 21:28;-24.9;381029 ULTRA CITY RIVI;5499
12323423365;2018/02/03 21:31;-836.2;032344 BAHATI SERVICE;5541
12323302415;2018/02/03 21:53;-227.8;933803 CATO RIDGE 1 ST;5541
12322927278;2018/02/03 22:06;-200.1;353531 MASINGITA S/STA;5541
12323338491;2018/02/03 22:13;-60.8;080902 GERHALDO VULSTA;5499
12322894877;2018/02/03 22:18;-50;642081 LEKAZI MOTORS;5541
12323292326;2018/02/03 22:18;-200;713756 HILTON ROAD GAR;5541
12323067373;2018/02/03 22:23;-200;903012 WEST COAST 1 ST;5541
12323302697;2018/02/03 22:26;-120.1;753862 IMPALA PETRO PO;5541
12323384142;2018/02/03 22:29;-26;095512 IMPALA PETRO PO;5499
12323343734;2018/02/03 22:59;-300;090521 HERMANUS SERVIC;5541
12323357048;2018/02/03 23:01;-67;*KUNSHANI MOTORS PTY L;5499
12323151034;2018/02/03 23:02;-160;033585 FLORIDA ROAD MO;5499
12323222277;2018/02/03 23:12;-136.4;084300 OXFORD FILLING;5499
12323301965;2018/02/03 23:13;-525.65;050426 MOUNT CURRIE 1;5541
12323056098;2018/02/03 23:13;-60;353531 MASINGITA S/STA;5541
12323418604;2018/02/03 23:15;-58.8;063452 KRANSKOP 1-STOP;5499
12322868649;2018/02/03 23:23;-14.99;3637.9955.9378 King.co;7994
12323337624;2018/02/03 23:27;-72;1 HEALTH CARE PHARMACY;8099
12323469299;2018/02/03 23:27;-400.01;872225 KRANSKOP 1 STOP;5541
12322868657;2018/02/03 23:36;-24;9868.8858.4402 King.co;7994
12323153056;2018/02/03 23:37;-200.04;041391 MINTY TYRES/MAG;5541
12323132948;2018/02/03 23:49;-45;1 HEALTH CARE PHARMACY;8099
12322923615;2018/02/03 23:52;-65.9;064013 HADAF S/STATION;5499
12336286843;2018/02/04 0:21;-100;156785 BRYANSTON CONV;5541
12336268649;2018/02/04 0:38;-63.2;072644 MONTE VISTA MOT;5499
12336289146;2018/02/04 0:47;-811.05;354018 WESTGATE SERV S;5541
12336288439;2018/02/04 0:53;-14.99;5663.8437.7042 King.co;7994
12336271516;2018/02/04 0:55;-54;1 HEALTH CARE PHARMACY;8099
12336291561;2018/02/04 1:39;-461.85;003113 FOCHVILLE ENGEN;5541
12336292688;2018/02/04 1:40;-196.1;022599 SIYABUSWA MOTOR;5541
12336292826;2018/02/04 1:45;-200;044844 BOTSHABELO SERV;5541
12336293382;2018/02/04 1:53;-200;348663 BULLION MOTORS-;5541
12336293994;2018/02/04 2:05;-350.1;353291 GALLAGHER GARDE;5541
12336294100;2018/02/04 2:07;-92.6;432293 KANYAMAZANE S/S;5541
12336294615;2018/02/04 2:36;-250;354638 GOLDEN HIGHWAY;5541
12336295883;2018/02/04 2:41;-17.5;001718 JET PARK CONVEN;5499
12336277614;2018/02/04 2:46;-100;093483 NEW PARK CONV.;5541
12336295382;2018/02/04 2:49;-100.1;793691 MGM MOTORS;5541
12336276971;2018/02/04 2:53;-83.8;081777 TYRE & TUBE SER;5499
12336299181;2018/02/04 3:19;-100;642081 LEKAZI MOTORS;5541
12336319371;2018/02/04 3:36;-100.1;753862 IMPALA PETRO PO;5541
12336321392;2018/02/04 3:40;-134.5;715051 DELFI MOTORS;5541
12336324602;2018/02/04 3:45;-200.2;354562 GREENWOOD SERVI;5541
12336336261;2018/02/04 3:59;-200;331255 ACTION SERVICE;5541
12336339918;2018/02/04 4:03;-810.08;753862 IMPALA PETRO PO;5541
12336343818;2018/02/04 4:07;-100.35;602983 CRESCENT MOTORS;5541
12336351350;2018/02/04 4:12;-300.05;350396 COURTESY SERVIC;5541
12336362781;2018/02/04 4:18;-100;903012 WEST COAST 1 ST;5541
12336387858;2018/02/04 4:20;-50.8;690221 PROTEA SOUTH S/;5499
12336448857;2018/02/04 4:23;-100;056704 DURBAN ROAD CON;5541
12336482945;2018/02/04 4:25;-100;*G K P  TRADING PTY LT;5541
12336616437;2018/02/04 4:32;-100;885730 HIGHVELD 1 STOP;5541
12336716440;2018/02/04 4:37;-200;275312 SIYABONGA CONV;5541
12338134976;2018/02/04 4:40;-100;930692 BRENTWOOD SERVI;5541
12336812155;2018/02/04 4:41;-200;038523 NEW CITY SERVIC;5541
12336820993;2018/02/04 4:42;-200;102235 OTHANDWENI ENGE;5541
12336959984;2018/02/04 4:51;-300;383298 LADYSMITH SUPER;5541
12337152116;2018/02/04 5:02;-90;624857 COLUMBINE SERVI;5541
12337202828;2018/02/04 5:03;-80;177047 SHELL RIVERSIDE;5541
12337262310;2018/02/04 5:05;-200;068279 BALLITO CONV CE;5541
12337487649;2018/02/04 5:13;-150;080530 PEGASUS MOTORS;5541
12337582577;2018/02/04 5:17;-50;409077 AIRPORT RETAIL;5541
12337602338;2018/02/04 5:18;-70.4;510171 CAPE GATE;5499
12337727129;2018/02/04 5:23;-200;927656 PARADYSKLOOF EN;5541
12337912821;2018/02/04 5:36;-300;062496 NORTHGATE SERV;5541
12337964874;2018/02/04 5:54;-150.05;869593 PLETTENBERG BAY;5541
12337966094;2018/02/04 5:55;-50;095017 SOUTHWAY CONV C;5541
12337967846;2018/02/04 5:55;-200;156785 BRYANSTON CONV;5541
12337978037;2018/02/04 5:59;-600;872704 KRANSKOP 1 STOP;5541
12337984029;2018/02/04 6:01;-150.1;896059 MIDWAY MEWS;5541
12337994053;2018/02/04 6:03;-300.33;790875 WOODHURST CONVE;5541
12338005844;2018/02/04 6:07;-633;382514 ULTRA CITY PIET;5541
12338041999;2018/02/04 6:14;-300;747762 LUSTED AND JOHN;5541
12338055481;2018/02/04 6:16;-100;065625 GLENDENE MOTORS;5541
12338070998;2018/02/04 6:18;-300;790875 WOODHURST CONVE;5541
12338098470;2018/02/04 6:23;-79.1;063304 PARKVILLE MOTOR;5499
12338120168;2018/02/04 6:26;-200;480425 THEMBA CONVENIE;5541
12338116156;2018/02/04 6:26;-262.43;642081 LEKAZI MOTORS;5541
12338128133;2018/02/04 6:28;-150;077205 INTERNATIONAL M;5541
12338131318;2018/02/04 6:28;-442.05;382514 ULTRA CITY PIET;5541
12338127981;2018/02/04 6:28;-200;884261 MALELANE TOYOTA;5541
12338134976;2018/02/04 6:29;-500;934629 LONGMEADOW 1 ST;5541
12338187527;2018/02/04 6:38;-20.45;3007 CHECK SAVE MEREBA;5411
12338217790;2018/02/04 6:43;-200.15;105915 MOHLAKENG ENGEN;5541
12338262396;2018/02/04 6:51;-500;109925 SIMONS AUTO CEN;5541
12338266728;2018/02/04 6:52;-400;192038 ZENEX OAKTREE;5541
12338283519;2018/02/04 6:55;-299.99;323344 FOUNDERS SERVIC;5541
12338282075;2018/02/04 6:55;-100.05;602983 CRESCENT MOTORS;5541
12338324325;2018/02/04 7:02;-100;395185 FOMISS CONVENIE;5541
12338333935;2018/02/04 7:04;-655.1;887215 BLOCKHOUSE 1 ST;5541
12338354393;2018/02/04 7:07;-200.03;663373 JAMAICA MOTORS;5541
12338361345;2018/02/04 7:08;-150;755800 KS CONVENIENCE;5541
12338403373;2018/02/04 7:14;-200;191097 ULUNDI CONVENIE;5541
12338397866;2018/02/04 7:14;-150;351907 R & B MOTORS;5541
12338433635;2018/02/04 7:19;-120;191097 ULUNDI CONVENIE;5541
12338435130;2018/02/04 7:20;-433.64;3 @ 1 NEWMARKET;5111
12338442010;2018/02/04 7:21;-150;663936 ZAKARIYYA PARK;5541
12338456295;2018/02/04 7:24;-450;284 - RAILWAY FURNISHE;5712
12338453949;2018/02/04 7:24;-400;353531 MASINGITA S/STA;5541
12338459261;2018/02/04 7:25;-56;3AT1 CAPEGATE;5943
12338466911;2018/02/04 7:27;-46;635983 WAVECREST CONVE;5499
12338482395;2018/02/04 7:30;-250.05;081330 MILLENIUM CONV;5541
12338492360;2018/02/04 7:32;-400;033874 GELDERBLOM MOTO;5541
12338506807;2018/02/04 7:35;-360;284 - RAILWAY FURNISHE;5712
12338520990;2018/02/04 7:38;-70;353531 MASINGITA S/STA;5541
12338526708;2018/02/04 7:39;-320.05;336130 CHAMROCK SERVIC;5541
12338543166;2018/02/04 7:43;-920;284 - RAILWAY FURNISHE;5712
12338556204;2018/02/04 7:45;-658.75;404052 AUTO CONSTANTIA;5541
12338581078;2018/02/04 7:50;-776.74;068766 CARNIVAL CITY S;5541
12338582208;2018/02/04 7:51;-254.35;355932 KINROSS SERVICE;5541
12338615881;2018/02/04 7:55;-150;036436 HUGO STREET MOT;5541
12338630249;2018/02/04 7:57;-350;355460 RACHEL DE BEER;5541
12338643723;2018/02/04 7:59;-200.1;616499 TELEMOTORS S/S;5541
12338657538;2018/02/04 8:01;-149;@Home Morningside;5719
12338658157;2018/02/04 8:01;-150.11;226737 SUN VILLAGE ZEN;5541
12338659009;2018/02/04 8:01;-400;48 ON TRILL BACKPACKER;7011
12338682698;2018/02/04 8:04;-100;739341 HAZYVIEW MOTORS;5541
12338686908;2018/02/04 8:05;-500;274810 RESTONVALE CONV;5541
12338697329;2018/02/04 8:06;-26;(CURIO)@LEGEND GOLF AN;7011
12338720193;2018/02/04 8:09;-543.55;901339 GRASMERE 1 STOP;5541
12338723632;2018/02/04 8:10;-2399;284 - RAILWAY FURNISHE;5712
12338731391;2018/02/04 8:11;-200;353234 LYNNWOOD MOTORS;5541
12338749807;2018/02/04 8:13;-600;046405 SANCADIA MOTORS;5541
12338750531;2018/02/04 8:13;-510;3@ 1 N1 CITY;7338
12338762080;2018/02/04 8:15;-494.75;356641 N4 PLATINUM CIT;5541
12338796434;2018/02/04 8:20;-300.05;035450 DEL JUDOR SERVI;5541
12338796407;2018/02/04 8:20;-100;046033 SUNKIST SERVICE;5541
12338813827;2018/02/04 8:22;-267.25;354240 UC PITSTOP-FRAN;5541
12338822782;2018/02/04 8:23;-100.02;329911 MARANATA RETAIL;5541
12338820237;2018/02/04 8:23;-309.74;900570 HLUHLUWE SERVIC;5541
12338828019;2018/02/04 8:24;-300;887215 BLOCKHOUSE 1 ST;5541
12338839366;2018/02/04 8:26;-50;005423 BERGVLIET SERVI;5541
12338849782;2018/02/04 8:27;-100;068808 NORKEM PARK MOT;5541
12338859616;2018/02/04 8:28;-150;618206 VAN DER WATT FA;5541
12338878865;2018/02/04 8:31;-766.98;070286 TREK-IN SERVICE;5541
12338891532;2018/02/04 8:33;-91.55;343318 MMABATHO SERVIC;5541
12338902349;2018/02/04 8:34;-650;5FM CRUSADE;8398
12338907540;2018/02/04 8:35;-200;641752 RB CONV CENTRE;5541
12338923985;2018/02/04 8:37;-400;900372 SLABBERT MOTORS;5541
12338938660;2018/02/04 8:39;-500;284 - RAILWAY FURNISHE;5712
12338936738;2018/02/04 8:39;-3.8;3AT1 CAPEGATE;5943
12338936624;2018/02/04 8:39;-100.05;885722 HIGHVELD 1 STOP;5541
12338958540;2018/02/04 8:42;-16;3@ 1 N1 CITY;7338
12338957122;2018/02/04 8:42;-300;757684 STELLENBERG CON;5541
12338973325;2018/02/04 8:44;-500.01;068691 G T SERVICE STA;5541
12338977176;2018/02/04 8:44;-63.3;425958 LENYORA RETAIL;5499
12338982027;2018/02/04 8:45;-800.22;908060 CBK TREK IN;5541
12338990117;2018/02/04 8:46;-103;*CHEMCARE ENTERPRISES;5912
12338988178;2018/02/04 8:46;-646.88;102193 MERCURY SERVICE;5541
12338987422;2018/02/04 8:46;-50.09;102672 VYFSTER MOTORS;5541
12339004934;2018/02/04 8:48;-466.76;45529066 SHOPIFYCOMC;5734
12339013214;2018/02/04 8:49;-100;5FM CRUSADE;8398
12339028464;2018/02/04 8:51;-200;353531 MASINGITA S/STA;5541
12339039687;2018/02/04 8:53;-240;284 - RAILWAY FURNISHE;5712
12339040714;2018/02/04 8:53;-100;713756 HILTON ROAD GAR;5541
12339051051;2018/02/04 8:54;-410;284 - RAILWAY FURNISHE;5712
12339067905;2018/02/04 8:57;-320;093855 MACKENZIE PARK;5541
12339068640;2018/02/04 8:57;-400;355932 KINROSS SERVICE;5541
12339067459;2018/02/04 8:57;-1036.8;898402 PARKVILLE MOTOR;5541
12339088219;2018/02/04 8:59;-1500;3R DIEREVET;742
12339091481;2018/02/04 9:00;-70;755800 KS CONVENIENCE;5541
12339107389;2018/02/04 9:02;-200;046856 TRIPLE ONE NINE;5541
12339109323;2018/02/04 9:02;-75.1;707473 BLINKWATER VULS;5541
12339117799;2018/02/04 9:03;-900;349687 CLARE HILLS SER;5541
12339120773;2018/02/04 9:04;-599.85;868660 BLOEMFONTEIN 1;5541
12339120592;2018/02/04 9:04;-435.05;927656 PARADYSKLOOF EN;5541
12339130023;2018/02/04 9:05;-200;284 - RAILWAY FURNISHE;5712
12339140543;2018/02/04 9:06;-400;*DR JM JOUBERT INC;8011
12339136526;2018/02/04 9:06;-15.9;063445 KRANSKOP 1-STOP;5499
12339134104;2018/02/04 9:06;-500.05;436617 PETROSTOP;5541
12339152793;2018/02/04 9:08;-300;069848 BRACKENVIEW S/S;5541
12339179459;2018/02/04 9:11;-220;3@1 PAARL MALL;7338
12339175655;2018/02/04 9:11;-550.31;436617 PETROSTOP;5541
12339181963;2018/02/04 9:12;-150;371038 SAVANAH SERVICE;5541
12339193147;2018/02/04 9:13;-139;(CURIO)@LEGEND GOLF AN;7011
12339188500;2018/02/04 9:13;-45;3@1 HORIZON;7338
12339192314;2018/02/04 9:13;-5.7;3AT1 CAPEGATE;5943
12339196328;2018/02/04 9:14;-39.7;669665 ZENEX GREAT NOR;5499
12339209236;2018/02/04 9:15;-4.03;@Home Springs Mall;5719
12339215416;2018/02/04 9:16;-165;786 HARDWARE S;5251
12339221463;2018/02/04 9:17;-149.99;323344 FOUNDERS SERVIC;5541
12339232145;2018/02/04 9:18;-100;005423 BERGVLIET SERVI;5541
12339236545;2018/02/04 9:19;-79;@Home Kenilworth;5719
12339255992;2018/02/04 9:21;-80.5;3@ 1 N1 CITY;7338
12339255555;2018/02/04 9:21;-100;328194 FLAMINGO SQUARE;5541
12339270152;2018/02/04 9:23;-12.99;@48 DEGREES LIQUOR STO;5912
12339267094;2018/02/04 9:23;-114.5;287168 QUEENSWOOD SERV;5541
12339281327;2018/02/04 9:25;-200;038543 NOORDHEUWEL SER;5541
12339300427;2018/02/04 9:27;-51;3 AT  1 MEADOWDALE;5111
12339305369;2018/02/04 9:28;-94.6;083872 JACKSONS CONVEN;5541
12339302285;2018/02/04 9:28;-100.15;353333 GORA'S SERVICE;5541
12339340004;2018/02/04 9:32;-100;346188 ATTERIDGEVILLE;5541
12339336218;2018/02/04 9:32;-300.05;602906 U C UITKYK;5541
12339346819;2018/02/04 9:33;-596;@Home Mall of Africa;5719
12339342375;2018/02/04 9:33;-300;100379 EZRAY CONVENIEN;5541
12339341229;2018/02/04 9:33;-150;641281 RIVERSIDE CONVE;5541
12339340799;2018/02/04 9:33;-350;927656 PARADYSKLOOF EN;5541
12339359664;2018/02/04 9:35;-200;257716 AIRPORT MOTORS;5541
12339375071;2018/02/04 9:37;-100;894260 TAHERO SERVICE;5541
12339381773;2018/02/04 9:38;-100.05;387810 DELTA MOTORS;5541
12339403571;2018/02/04 9:41;-60;044844 BOTSHABELO SERV;5541
12339416762;2018/02/04 9:42;-12;3 @ 1 NEWMARKET;5111
12339457873;2018/02/04 9:48;-20;3 @ 1;7338
12339466167;2018/02/04 9:49;-150;287168 QUEENSWOOD SERV;5541
12339481957;2018/02/04 9:51;-936.8;394246 ORANJE DIENSSEN;5541
12339490864;2018/02/04 9:52;-100;348663 BULLION MOTORS-;5541
12339506917;2018/02/04 9:54;-400;043705 RAYMOR SERVICE;5541
12339509731;2018/02/04 9:55;-500;644467 MARATHON MOTORS;5541
12339527713;2018/02/04 9:57;-97.5;*SUN INTERNATIONAL PTY;7011
12339563943;2018/02/04 10:02;-200;201649 SEBOKENG CONVEN;5541
12339580259;2018/02/04 10:04;-445;3 @ 1 GREENSTONE;4215
12339586647;2018/02/04 10:05;-750;*AHK MOTOR SPARES CC;5533
12339591476;2018/02/04 10:05;-132.8;2 BROTHERS PIZZA CAMBR;5814
12339615111;2018/02/04 10:08;-300.03;697754 CITY MOTORS;5541
12339611942;2018/02/04 10:08;-100;697856 PARKDENE SERVIC;5541
12339616018;2018/02/04 10:08;-999.9;849 - BT GAMES KOLONAD;7993
12339617377;2018/02/04 10:09;-49;@Home Riverside Mall;5719
12339621638;2018/02/04 10:09;-14.9;602926 U C UITKYK;5499
12339628745;2018/02/04 10:10;-294.95;333 MOTORS SPARES;5533
12339625285;2018/02/04 10:10;-150;725073 ULTRA CITY QUEE;5541
12339643826;2018/02/04 10:12;-250.06;722420 MOUNT AYLIFF CO;5541
12339668603;2018/02/04 10:15;-200;072594 AUTO LAND;5541
12339663381;2018/02/04 10:15;-40;150390 MORNINGSIDE MOT;5541
12339670835;2018/02/04 10:15;-100;359637 SOWETO SERVICE;5541
12339675354;2018/02/04 10:16;-400;002164 GARDEN CITY QUI;5541
12339694126;2018/02/04 10:19;-99;@Home Carnival Mall;5719
12339697739;2018/02/04 10:19;-448;@Home Highveld Mall;5719
12339720057;2018/02/04 10:22;-328;@Home Hillcrest;5719
12339722380;2018/02/04 10:22;-400;725073 ULTRA CITY QUEE;5541
12339725913;2018/02/04 10:23;-44.9;065283 NYALA 1 STOP;5499
12339727123;2018/02/04 10:23;-100;072883 OXFORD FILLING;5541
12339725216;2018/02/04 10:23;-50;327139 CRYSTALPARK SER;5541
12339735089;2018/02/04 10:24;-200.01;868744 A & J MOTORS;5541
12339737590;2018/02/04 10:24;-100;900380 NYALA 1 STOP;5541
12339749233;2018/02/04 10:26;-100;349836 DE WET MOTORS;5541
12339768152;2018/02/04 10:28;-200.05;036026 GRAND PRIX MOTO;5541
12339766113;2018/02/04 10:28;-600;356153 CIVIC MOTOTS FR;5541
12339771230;2018/02/04 10:29;-100;355932 KINROSS SERVICE;5541
12339813726;2018/02/04 10:34;-860;284 - RAILWAY FURNISHE;5712
12339811768;2018/02/04 10:34;-300;785526 FERNDALE SERVIC;5541
12339819933;2018/02/04 10:35;-500;790875 WOODHURST CONVE;5541
12339825566;2018/02/04 10:36;-600;284 - RAILWAY FURNISHE;5712
12339850343;2018/02/04 10:39;-179;@Home East Rand Retail;5719
12339853258;2018/02/04 10:39;-200;173798 PINNOYS MULTI S;5541
12339852538;2018/02/04 10:39;-200.05;357805 PONGOLA CITY S/;5541
12339846825;2018/02/04 10:39;-217.7;906759 RIVERSIDE GARAG;5541
12339862638;2018/02/04 10:41;-1016.2;328624 ZEE ZICHT MOTOR;5541
12339882643;2018/02/04 10:43;-459.95;*K AND S49 TRADING PTY;5511
12339881521;2018/02/04 10:43;-100;062496 NORTHGATE SERV;5541
12339893458;2018/02/04 10:45;-300.15;410646 EMPIRES SERVICE;5541
12339896803;2018/02/04 10:45;-50.12;436617 PETROSTOP;5541
12339900356;2018/02/04 10:46;-305.85;*MINNAARS PHARMACY CC;5912
12339899558;2018/02/04 10:46;-400;480425 THEMBA CONVENIE;5541
12339910592;2018/02/04 10:47;-130;4 U LIQUOR;5921
12339916829;2018/02/04 10:48;-165;@ PRINT;2741
12339923476;2018/02/04 10:49;-82;085570 MINTY TYRES/MAG;5499
12339942933;2018/02/04 10:51;-205;1506 INN;7011
12339953807;2018/02/04 10:53;-360;028083 BAKERS GARAGE;5541
12339953630;2018/02/04 10:53;-200;578403 CALSTAR ERMELO;5541
12339952875;2018/02/04 10:53;-200;903012 WEST COAST 1 ST;5541
12339971738;2018/02/04 10:55;-1500;25 Long 51000002200719;7011
12339973208;2018/02/04 10:55;-10;3AT1 CAPEGATE;5943
12339966969;2018/02/04 10:55;-860;80 Kempt51000002200710;7011
12339986100;2018/02/04 10:57;-655.75;884261 MALELANE TOYOTA;5541
12339999179;2018/02/04 10:59;-42.5;3@1 STELLENBOSCH;5111
12340009488;2018/02/04 11:00;-150.1;014882 AUTOMART CONVEN;5541
12340017363;2018/02/04 11:01;-42;064880 SILVERFIELDS SE;5499
12340013623;2018/02/04 11:01;-100;387620 ISIPINGO HILLS;5541
12340013942;2018/02/04 11:01;-200;478296 DEVLAND CONVENI;5541
12340032144;2018/02/04 11:04;-300;164722 TOM CAMPHER MOT;5541
12340055554;2018/02/04 11:07;-563.9;328434 OOSTENBERG SERV;5541
12340064717;2018/02/04 11:08;-85;@ THE BEACH;5651
12340077662;2018/02/04 11:10;-500.1;602906 U C UITKYK;5541
12340085094;2018/02/04 11:11;-2200;@Home Kolonade-Montana;5719
12340083809;2018/02/04 11:11;-300;353531 MASINGITA S/STA;5541
12340093446;2018/02/04 11:12;-500;616390 KENSINGTON GARD;5541
12340100875;2018/02/04 11:13;-100;077205 INTERNATIONAL M;5541
12340096989;2018/02/04 11:13;-617.8;3@1 STELLENBOSCH;5111
12340099608;2018/02/04 11:13;-600;325455 GATEWAY MOTORS;5541
12340118138;2018/02/04 11:16;-553.65;957349 LONEHILL SER ST;5541
12340126458;2018/02/04 11:17;-112;3@ 1 N1 CITY;7338
12340134065;2018/02/04 11:18;-400;349661 FLAMINGO MOTORS;5541
12340134496;2018/02/04 11:18;-1199.7;849 - BT GAMES EASTRAN;7993
12340143142;2018/02/04 11:20;-798;@Home Hemmingways;5719
12340147803;2018/02/04 11:20;-200;480425 THEMBA CONVENIE;5541
12340150792;2018/02/04 11:21;-200;409077 AIRPORT RETAIL;5541
12340164010;2018/02/04 11:23;-300;356641 N4 PLATINUM CIT;5541
12340174476;2018/02/04 11:24;-332.4;720686 DIE BULT DIENSS;5541
12340180553;2018/02/04 11:25;-150;308022 FIRLANDS SERVIC;5541
12340196862;2018/02/04 11:27;-300.1;617692 ENGINE CLAYVILL;5541
12340192368;2018/02/04 11:27;-100;697856 PARKDENE SERVIC;5541
12340198392;2018/02/04 11:28;-150;068766 CARNIVAL CITY S;5541
12340202378;2018/02/04 11:28;-232.03;102672 VYFSTER MOTORS;5541
12339952875;2018/02/04 11:28;-200;902089 MAYFIELD PARK M;5541
12340215468;2018/02/04 11:30;-300;262450 BROADWAY MOTORS;5541
12340215679;2018/02/04 11:30;-100.03;645233 ROADSIDE ON THE;5541
12340221782;2018/02/04 11:31;-89;@Home Wonderboom Junct;5719
12340250851;2018/02/04 11:35;-254;3@1 STELLENBOSCH;5111
12340251349;2018/02/04 11:36;-138;@Home Richards Bay;5719
12340251679;2018/02/04 11:36;-534.98;344373 ELLISPARK AUTO;5541
12340267405;2018/02/04 11:38;-514.75;868660 BLOEMFONTEIN 1;5541
12340296736;2018/02/04 11:42;-163.4;349877 GEN DE WET SERV;5541
12340309728;2018/02/04 11:44;-392.2;590374 RANT-EN-DAL MOT;5541
12340311018;2018/02/04 11:45;-42.2;353119 KHUTSONG SERVIC;5541
12340313703;2018/02/04 11:45;-150;917731 POMONA GARDENS;5541
12340325397;2018/02/04 11:47;-100;785526 FERNDALE SERVIC;5541
12340335201;2018/02/04 11:48;-100;343292 GONUBIE MOTORS;5541
12340330727;2018/02/04 11:48;-300;649607 ZENEX SEBENZA;5541
12340353256;2018/02/04 11:51;-100;355692 AUTO CARE MOTOR;5541
12340352718;2018/02/04 11:51;-242.68;868769 KROONVAAL 1 STO;5541
12340356308;2018/02/04 11:52;-150;771484 J & G SERVICE S;5541
12340381245;2018/02/04 11:55;-300;928399 DALVIEW SERVICE;5541
12340386490;2018/02/04 11:56;-79.9;005605 BERGVLIET SERVI;5499
12340404927;2018/02/04 11:59;-100.05;725073 ULTRA CITY QUEE;5541
12340412121;2018/02/04 12:00;-100;900380 NYALA 1 STOP;5541
12340420793;2018/02/04 12:02;-200;038261 SENEKAL FILLING;5541
12340419989;2018/02/04 12:02;-500;387653 RIDLEY PARK MOT;5541
12340429053;2018/02/04 12:03;-50.9;381029 ULTRA CITY RIVI;5499
12340428252;2018/02/04 12:03;-643.4;900539 MOOI 1 STOP;5541
12340437493;2018/02/04 12:04;-200;206309 VILLAGE MOTORS;5541
12340433728;2018/02/04 12:04;-730.06;269190 NIMROD PARK VUL;5541
12340434632;2018/02/04 12:04;-352.95;3004 CHECK SAVE ISIPIN;5411
12340436984;2018/02/04 12:04;-500;662405 ALLANDALE CONVE;5541
12340440367;2018/02/04 12:05;-400.06;279041 MYEZO MOTORS;5541
12340444124;2018/02/04 12:05;-340;33 HIGH STREET RESTAUR;5812
12340453995;2018/02/04 12:07;-200;382530 INTERFLIGHT S/S;5541
12340472018;2018/02/04 12:10;-150;113935 RIDGEWAY CONVEN;5541
12340477929;2018/02/04 12:11;-100;927656 PARADYSKLOOF EN;5541
12340490904;2018/02/04 12:13;-399;@Home Highveld Mall;5719
12340491316;2018/02/04 12:13;-583.9;354240 UC PITSTOP-FRAN;5541
12340501283;2018/02/04 12:15;-560.32;151158 FREEMANVILLE RE;5541
12340516685;2018/02/04 12:17;-70.05;737436 BEREA CONVINIEN;5541
12340534414;2018/02/04 12:20;-14.5;783656 NONGOMA GARAGE;5499
12340537957;2018/02/04 12:21;-200;161728 VAAL 1 STOP EAS;5541
12340537680;2018/02/04 12:21;-143;7 STAR HARDWARE OLIVEN;5251
12340541360;2018/02/04 12:21;-250;901313 GRASMERE 1 STOP;5541
12340560833;2018/02/04 12:24;-295.89;882562 KROONVAAL 1 STO;5541
12340563315;2018/02/04 12:25;-850;@Home South Mall;5719
12340566172;2018/02/04 12:25;-100;419738 CLOCOLAN SERVIC;5541
12340568784;2018/02/04 12:26;-100;274810 RESTONVALE CONV;5541
12340602830;2018/02/04 12:31;-217;068824 FIFTH AVENUE MO;5541
12340607833;2018/02/04 12:32;-300.04;019652 STERKSPRUIT GAR;5541
12340606113;2018/02/04 12:32;-200;775736 NOORGESIG SERVI;5541
12340613611;2018/02/04 12:33;-229.95;790875 WOODHURST CONVE;5541
12340626670;2018/02/04 12:35;-717;@Home The Pods;5651
12340637978;2018/02/04 12:37;-100.05;678443 HENLEY CROWTHOR;5541
12340656140;2018/02/04 12:40;-48;354240 UC PITSTOP-FRAN;5541
12340660181;2018/02/04 12:41;-150;671163 MAVUSO MOTORS;5541
12340668048;2018/02/04 12:42;-200;353119 KHUTSONG SERVIC;5541
12340670728;2018/02/04 12:43;-250.11;868751 VAAL 1 STOP WES;5541
12340675648;2018/02/04 12:44;-10.5;3 @ 1;7338
12340689555;2018/02/04 12:46;-156;(CURIO)@LEGEND GOLF AN;7011
12340689113;2018/02/04 12:46;-950.05;158443 BATES GARAGE HA;5541
12340701212;2018/02/04 12:48;-71.8;*MV FRANCHISING PTY LT;5812
12340704933;2018/02/04 12:49;-260;2 TEN HOTEL;7011
12340711073;2018/02/04 12:50;-300.36;020312 G C GYPSEY;5541
12340714551;2018/02/04 12:50;-200;355775 MAIDSTONE SERVI;5541
12340710497;2018/02/04 12:50;-300;482058 RUWARI CONVENIE;5541
12340715566;2018/02/04 12:51;-626.3;056285 FERROBANK MOTOR;5541
12340729364;2018/02/04 12:53;-400;191097 ULUNDI CONVENIE;5541
12340730307;2018/02/04 12:53;-767.42;739820 MANGAUNG 1 STOP;5541
12340736160;2018/02/04 12:54;-300;376623 NEWMARKET CONV;5541
12340759805;2018/02/04 12:58;-50;2 TEN HOTEL;7011
12340765438;2018/02/04 12:59;-300;102235 OTHANDWENI ENGE;5541
12340768780;2018/02/04 13:00;-799;@Home Irene Mall 2;5719
12340771304;2018/02/04 13:00;-48;47 ON BELL;5533
12340784881;2018/02/04 13:03;-105;389469 VISAGIE DIENSTA;5499
12340790311;2018/02/04 13:04;-300;580193 HILLTOP CONVENI;5541
12340805748;2018/02/04 13:07;-200.08;213677 STONAGE CONVENI;5541
12340846077;2018/02/04 13:14;-600.05;382514 ULTRA CITY PIET;5541
12340853235;2018/02/04 13:15;-100.1;902980 PRINSHOF MOTORS;5541
